name,country,operator,users,purpose,orbit_class,orbit_type,perigee_km,apogee_km,eccentricity,inclination_deg,period_min,launch_mass_kg,dry_mass_kg,power_watts,date_of_launch,expected_lifetime_yrs,launch_vehicle,launch_site,cospar_id,launch_year,description,sentiment_compound,sentiment_label,capability_score,capability_label,cluster,cluster_label
SAT-NET-0987,Netherlands,CNES,Military,Amateur Radio,Elliptical,Sun-Synchronous,1682,32625,0.65768,86.04,598.5,7449.8,4940.4,5454.0,1996-07-25,7.3,Falcon 9,"Xichang Satellite Launch Center, China",1996-987A,1996,"SAT-NET-0987 is a heavy-class satellite (over 2,000 kg) operated by CNES (Netherlands), launched in 1996 aboard a Falcon 9 from Xichang Satellite Launch Center, China. Its primary mission is to support amateur radio communications globally, serving military and defence agencies. The satellite occupies an elliptical orbit ranging from 1,682 km to 32,625 km on a Sun-Synchronous trajectory, with an orbital inclination of 86.0° and a period of 598.5 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 7450 kg launch mass and is expected to remain operational for 7.3 years.",-0.8396,Negative,6,Operational Tier,5,Technology Demonstrators
SAT-AUS-0988,Australia,ESA,Civil,Communications,LEO,Inclined Geosynchronous,493,643,0.01081,57.9,95.9,4358.6,3303.9,5027.0,2020-06-13,6.4,Atlas V,"Xichang Satellite Launch Center, China",2020-988A,2020,"SAT-AUS-0988 is a heavy-class satellite (over 2,000 kg) operated by ESA (Australia), launched in 2020 aboard a Atlas V from Xichang Satellite Launch Center, China. Its primary mission is to provide broadband and voice communications services, providing services to civil and governmental organisations. The satellite occupies a low Earth orbit (LEO) at approximately 568 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 57.9° and a period of 95.9 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for medium-duration operations, it carries a 4359 kg launch mass and is expected to remain operational for 6.4 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,6,Operational Tier,1,GEO Comms Backbone
SAT-GER-0989,Germany,SES,Government,Communications,MEO,Sun-Synchronous,5403,6694,0.05197,96.99,229.6,6917.4,4652.4,17514.0,2000-12-27,10.9,Electron,"Satish Dhawan Space Centre, India",2000-989A,2000,"SAT-GER-0989 is a heavy-class satellite (over 2,000 kg) operated by SES (Germany), launched in 2000 aboard a Electron from Satish Dhawan Space Centre, India. Its primary mission is to provide broadband and voice communications services, operated under direct government mandate. The satellite occupies a medium Earth orbit (MEO) at approximately 6,048 km altitude on a Sun-Synchronous trajectory, with an orbital inclination of 97.0° and a period of 229.6 minutes. Its moderately elliptical orbit enables extended dwell time over target regions. Designed for long-duration operations, it carries a 6917 kg launch mass and is expected to remain operational for 10.9 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,9,Strategic Tier,1,GEO Comms Backbone
SAT-GER-0990,Germany,Lockheed Martin,Government,Communications,HEO,Inclined Geosynchronous,760,33897,0.69911,39.64,605.2,4245.9,2397.3,11609.0,2014-04-27,7.9,PSLV,"Satish Dhawan Space Centre, India",2014-990A,2014,"SAT-GER-0990 is a heavy-class satellite (over 2,000 kg) operated by Lockheed Martin (Germany), launched in 2014 aboard a PSLV from Satish Dhawan Space Centre, India. Its primary mission is to provide broadband and voice communications services, operated under direct government mandate. The satellite occupies a highly elliptical orbit (HEO) ranging from 760 km to 33,897 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 39.6° and a period of 605.2 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 4246 kg launch mass and is expected to remain operational for 7.9 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,8,Operational Tier,1,GEO Comms Backbone
SAT-AUS-0991,Australia,NASA,Military,Surveillance,Elliptical,Polar,755,33163,0.69456,12.56,591.1,1569.8,1139.3,11646.0,1997-07-19,6.2,Starship,"Satish Dhawan Space Centre, India",1997-991A,1997,"SAT-AUS-0991 is a medium-class satellite (500–2,000 kg) operated by NASA (Australia), launched in 1997 aboard a Starship from Satish Dhawan Space Centre, India. Its primary mission is to perform reconnaissance and surveillance operations, serving military and defence agencies. The satellite occupies an elliptical orbit ranging from 755 km to 33,163 km on a Polar trajectory, with an orbital inclination of 12.6° and a period of 591.1 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 1570 kg launch mass and is expected to remain operational for 6.2 years.",-1.0,Negative,6,Operational Tier,5,Technology Demonstrators
SAT-CHI-0992,China,SpaceX / Starlink,Military/Government,Space Science,MEO,Polar,3317,3789,0.02378,0.28,164.0,2248.6,1544.5,16616.0,2015-03-07,3.6,Falcon 9,"Vandenberg Air Force Base, USA",2015-992A,2015,"SAT-CHI-0992 is a heavy-class satellite (over 2,000 kg) operated by SpaceX / Starlink (China), launched in 2015 aboard a Falcon 9 from Vandenberg Air Force Base, USA. Its primary mission is to conduct scientific research and space science experiments, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 3,553 km altitude on a Polar trajectory, with an orbital inclination of 0.3° and a period of 164.0 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for medium-duration operations, it carries a 2249 kg launch mass and is expected to remain operational for 3.6 years.",1.0,Positive,7,Operational Tier,3,Military & Surveillance
SAT-JAP-0993,Japan,OneWeb,Commercial,Meteorology,LEO,Equatorial,999,1051,0.00352,26.96,105.5,3060.9,1471.1,12738.0,2013-06-14,11.1,Long March 3B,"Vandenberg Air Force Base, USA",2013-993A,2013,"SAT-JAP-0993 is a heavy-class satellite (over 2,000 kg) operated by OneWeb (Japan), launched in 2013 aboard a Long March 3B from Vandenberg Air Force Base, USA. Its primary mission is to monitor atmospheric conditions and weather patterns, operated for commercial telecommunications and data services. The satellite occupies a low Earth orbit (LEO) at approximately 1,025 km altitude on a Equatorial trajectory, with an orbital inclination of 27.0° and a period of 105.5 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 3061 kg launch mass and is expected to remain operational for 11.1 years.",1.0,Positive,6,Operational Tier,4,Scientific Explorers
SAT-CAN-0994,Canada,DigitalGlobe,Government,Meteorology,GEO,Medium Earth,35748,35872,0.00147,76.58,1436.9,3494.7,1481.2,9229.0,1993-05-01,4.4,PSLV,"Satish Dhawan Space Centre, India",1993-994A,1993,"SAT-CAN-0994 is a heavy-class satellite (over 2,000 kg) operated by DigitalGlobe (Canada), launched in 1993 aboard a PSLV from Satish Dhawan Space Centre, India. Its primary mission is to monitor atmospheric conditions and weather patterns, operated under direct government mandate. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Medium Earth trajectory, with an orbital inclination of 76.6° and a period of 1436.9 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for medium-duration operations, it carries a 3495 kg launch mass and is expected to remain operational for 4.4 years.",1.0,Positive,8,Operational Tier,4,Scientific Explorers
SAT-SOU-0995,South Korea,Roscosmos,Commercial,Earth Science,HEO,Inclined Geosynchronous,313,44439,0.76749,51.9,808.4,159.5,92.8,6134.0,2001-07-25,16.0,Long March 3B,"Cape Canaveral, USA",2001-995A,2001,"SAT-SOU-0995 is a microsatellite (100–500 kg) operated by Roscosmos (South Korea), launched in 2001 aboard a Long March 3B from Cape Canaveral, USA. Its primary mission is to conduct scientific research and space science experiments, operated for commercial telecommunications and data services. The satellite occupies a highly elliptical orbit (HEO) ranging from 313 km to 44,439 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 51.9° and a period of 808.4 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for ultra-long-duration operations, it carries a 160 kg launch mass and is expected to remain operational for 16.0 years.",1.0,Positive,7,Operational Tier,5,Technology Demonstrators
SAT-CAN-0996,Canada,Intelsat,Government,Meteorology,MEO,Molniya,11031,12750,0.04707,22.97,409.3,7243.2,4011.5,19731.0,2020-04-15,1.8,Vega,"Plesetsk Cosmodrome, Russia",2020-996A,2020,"SAT-CAN-0996 is a heavy-class satellite (over 2,000 kg) operated by Intelsat (Canada), launched in 2020 aboard a Vega from Plesetsk Cosmodrome, Russia. Its primary mission is to monitor atmospheric conditions and weather patterns, operated under direct government mandate. The satellite occupies a medium Earth orbit (MEO) at approximately 11,890 km altitude on a Molniya trajectory, with an orbital inclination of 23.0° and a period of 409.3 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for short-duration operations, it carries a 7243 kg launch mass and is expected to remain operational for 1.8 years.",0.9259,Positive,8,Operational Tier,3,Military & Surveillance
SAT-CAN-0997,Canada,OneWeb,Civil/Commercial,Technology Development,MEO,Inclined Geosynchronous,5598,6146,0.02238,1.99,224.7,6405.7,5014.8,2232.0,2007-11-17,15.3,PSLV,"Guiana Space Centre, French Guiana",2007-997A,2007,"SAT-CAN-0997 is a heavy-class satellite (over 2,000 kg) operated by OneWeb (Canada), launched in 2007 aboard a PSLV from Guiana Space Centre, French Guiana. Its primary mission is to test and validate next-generation space technologies, supporting commercial enterprises and civil institutions. The satellite occupies a medium Earth orbit (MEO) at approximately 5,872 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 2.0° and a period of 224.7 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for ultra-long-duration operations, it carries a 6406 kg launch mass and is expected to remain operational for 15.3 years.",1.0,Positive,9,Strategic Tier,3,Military & Surveillance
SAT-AUS-0998,Australia,Boeing,Military/Government,Navigation/Global Positioning,MEO,Inclined Geosynchronous,19364,21251,0.03537,54.28,722.8,2652.6,1423.2,9672.0,1990-03-01,14.3,Soyuz-2,"Baikonur Cosmodrome, Kazakhstan",1990-998A,1990,"SAT-AUS-0998 is a heavy-class satellite (over 2,000 kg) operated by Boeing (Australia), launched in 1990 aboard a Soyuz-2 from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to deliver precise positioning and navigation signals, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 20,307 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 54.3° and a period of 722.8 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for long-duration operations, it carries a 2653 kg launch mass and is expected to remain operational for 14.3 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,9,Strategic Tier,0,LEO Earth Watchers
SAT-CAN-0999,Canada,Thales Alenia,Military/Government,Earth Science,GEO,Geostationary,35884,36101,0.00256,55.39,1446.3,5375.2,2356.7,9490.0,2002-11-13,19.3,Long March 3B,"Satish Dhawan Space Centre, India",2002-999A,2002,"SAT-CAN-0999 is a heavy-class satellite (over 2,000 kg) operated by Thales Alenia (Canada), launched in 2002 aboard a Long March 3B from Satish Dhawan Space Centre, India. Its primary mission is to conduct scientific research and space science experiments, serving military and defence agencies. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Geostationary trajectory, with an orbital inclination of 55.4° and a period of 1446.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 5375 kg launch mass and is expected to remain operational for 19.3 years.",1.0,Positive,11,Strategic Tier,4,Scientific Explorers
SAT-FRA-1000,France,Airbus Defence,Government,Technology Development,GEO,Sun-Synchronous,35711,35883,0.00204,67.59,1436.3,3475.0,2175.6,2826.0,2011-08-08,11.9,Delta IV,"Kennedy Space Center, USA",2011-1000A,2011,"SAT-FRA-1000 is a heavy-class satellite (over 2,000 kg) operated by Airbus Defence (France), launched in 2011 aboard a Delta IV from Kennedy Space Center, USA. Its primary mission is to test and validate next-generation space technologies, operated under direct government mandate. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Sun-Synchronous trajectory, with an orbital inclination of 67.6° and a period of 1436.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 3475 kg launch mass and is expected to remain operational for 11.9 years.",1.0,Positive,8,Operational Tier,4,Scientific Explorers
